Temperature [celsius]
0
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
21.5
