Emax
0
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
0.00276
