Temperature [celsius]
0
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
24.1
